   ,title,gender_book,author_book,,,,,
6694,Vamos pensar um pouco? ,Filosofia/reflexões,Mario Sérgio Cortella e Maurício de Souza ,,,,,
6695,Verdades e mentiras_ etica e democracia no Brasil,,Mário Sérgio Cortella,,,,,
6696,Vermelho Branco e sangue azul,Literatura norte-americana,Casey McQuiston,,,,,
6697,"História na sala de aula: conceitos, práticas e propostas",História/ Estudo e ensino/Prática de ensino,Leandro Karnal (Org),,,,,
6698,Poemas da recordação e outros movimentos ,Poesia brasileira,Conceição Evaristo,,,,,
6699,A bailarina de Auschwitz ,Narrativas pessoais/Holocasto/ História,Edith Eva Eger,,,,,
6700,A seleção,Literatura infantojuvenil,Kiera Cass,,,,,
6701,A Elite,Literatura infantojuvenil,Kiera Cass,,,,,
6702,A escolha,Literatura infantojuvenil,Kiera Cass,,,,,
6703,A herdeira,Literatura infantojuvenil,Kiera Cass,,,,,
6704,A coroa,Literatura infantojuvenil,Kiera Cass,,,,,
6705,Felizes para sempre,Literatura infantojuvenil,Kiera Cass,,,,,
6706,Corte de gelo e estrelas,Ficção americana,Sarah Maas ,,,,,
,TÍTULO,CLASSIFICAÇÃO,AUTOR,,,,,
6707,Crônicas para jovens: de amor e amizade,Crônica/ Literatura infantojuvenil brasileira,Clarice Lispector,,,,,
6708,Histórias da rua grande: contos populares de uma cidade,Contos/ Literatura brasileira,Elzilene Nóbrega,,,,,
6709,A língua portuguesa no Ensino Médio,Língua Portuguesa/Enem/ Ensino Médio,Cícera Alves Agostinho de Sá,,,,,
6710,A língua portuguesa no Ensino Médio,Língua Portuguesa/Enem/ Ensino Médio,Cícera Alves Agostinho de Sá,,,,,
6711,O hóspede e outros contos,Contos/ Literatura brasileira,Luís Carlos Ribeiro Alves,,,,,
6712,Os multiletramentos como motivadores da prática de leitura em sala de aula,Leitura/Gêneros textuais,Caio Eder Santiago Lopes de Sousa,,,,,
6713,Os multiletramentos como motivadores da prática de leitura em sala de aula,Leitura/Gêneros textuais,Caio Eder Santiago Lopes de Sousa,,,,,
6714,Os multiletramentos como motivadores da prática de leitura em sala de aula,Leitura/Gêneros textuais,Caio Eder Santiago Lopes de Sousa,,,,,
6715,Os multiletramentos como motivadores da prática de leitura em sala de aula,Leitura/Gêneros textuais,Caio Eder Santiago Lopes de Sousa,,,,,
6716,Do seu lado,Romance brasileiro,Priscila Urano,,,,,
6717,"Memórias de nossas lutas: narrativas do conjunto palmeiras em Fortaleza, Ceará(1974- 2014)",Memórias/Narrativas,Cristiano Rodrigues Rabelo,,,,,
6718,Alguns poemas,Poemas/Literatura brasileira,Paulo Soares,,,,,
6719,Alguns poemas,Poemas/Literatura brasileira,Paulo Soares,,,,,
6720,Alguns poemas,Poemas/Literatura brasileira,Paulo Soares,,,,,
6721,"Hamlet, Rei Lear, Macbeth",Literatura,Willian Shakespeare,,,,,
6722,República.Partidos políticos. Atas,História / Política,Aroldo Mota,,,,,
6723,O milagre da manhã,Técnicas de autoajuda,Hal Elrod,,,,,
6724,Minha vida fora de série: 1ªtemporada,Ficção brasileira/Literatura juvenil,Paula Pimenta,,,,,
6725,O falecido Mattia Pascal,Literatura Estrangeira/lit. Italiana,Luigi Pirandello,,,,,
6726,Guerra e Paz,Literatura Estrangeira/ Lit. Russa,Liév Tolstói,,,,,
6727,Como eu era antes de você,Literatura estrangeira/ Romance Inglês,JojoMoyes,,,,,
6728,A garota do Lago,Literatura norte-americana(Ficção policial e ,Charlie Donlea,,,,,
6729,Turma da Mônica Jovem- HQ-nº18- Edição de Janeiro de 2010,Literatura brasileira- HQ,Mauricio de Sousa,,,,,
6730,Turma da Mônica Jovem- HQ-nº20- Edição de Março de 2010,Literatura brasileira- HQ,Mauricio de Sousa,,,,,
6731,O poder da ação: faça sua vida ideal sair do papel ,Literatura brasileira,Paulo Vieira,,,,,
6732,Análise estrutural de imagens aplicada à visão computacional ,Computação/ processamento de imagens/técnicas digitais e algoritmos,Geraldo Luis Bezerra Ramalho,,,,,
6733,Análise estrutural de imagens aplicada à visão computacional ,Computação/ processamento de imagens/técnicas digitais e algoritmos,Geraldo Luis Bezerra Ramalho,,,,,
3734,Batalha pelo Nether: uma aventura não oficial de Minecraft,Ficção juvenil americana,Mark Cheverton,,,,,
6735,Depois de você,Literatura estrangeira/ Romance Inglês,JojoMoyes,,,,,
6736,Enciclopedia de estudos de teologia,Teologia/Bíblia/Igreja/ Religião/ Educação,,,,,,
6737,"História, memória e identidade do Território Quilombola de Alto Alegre e Base",Educação/ Educação étnico -racial/ Comunidades Quilombolas,Geimison Falcão,,,,,
6738,"História, memória e identidade do Território Quilombola de Alto Alegre e Base",Educação/ Educação étnico -racial/ Comunidades Quilombolas,Geimison Falcão,,,,,
6739,Solo mãe,Ficção Brasileira,Vinicius Cellurale Novaes,,,,,
6740,Solo mãe,Ficção Brasileira,Vinicius Cellurale Novaes,,,,,
6741,Solo mãe,Ficção Brasileira,Vinicius Cellurale Novaes,,,,,
6742,Solo mãe,Ficção Brasileira,Vinicius Cellurale Novaes,,,,,
6743,Solo mãe,Ficção Brasileira,Vinicius Cellurale Novaes,,,,,
6744,Consciência e consequência,Literatura Brasileira/Racismo/Preconceitos,Beatriz Prats,,,,,
6745,Consciência e consequência,Literatura Brasileira/Racismo/Preconceitos,Beatriz Prats,,,,,
6746,Consciência e consequência,Literatura Brasileira/Racismo/Preconceitos,Beatriz Prats,,,,,
6747,Consciência e consequência,Literatura Brasileira/Racismo/Preconceitos,Beatriz Prats,,,,,
6748,Consciência e consequência,Literatura Brasileira/Racismo/Preconceitos,Beatriz Prats,,,,,
6749,Cantos da semente do martírio,Poesia brasileira,Gabriella Santos Rodrigues de Souza,,,,,
6750,Cantos da semente do martírio,Poesia brasileira,Gabriella Santos Rodrigues de Souza,,,,,
6751,Cantos da semente do martírio,Poesia brasileira,Gabriella Santos Rodrigues de Souza,,,,,
6752,Cantos da semente do martírio,Poesia brasileira,Gabriella Santos Rodrigues de Souza,,,,,
6753,Cantos da semente do martírio,Poesia brasileira,Gabriella Santos Rodrigues de Souza,,,,,
6754,A bruxa não vai para a fogueira neste livro,Poesia Norte-Americana,"Amanda Lovelace, trad. Izabel Aleixo",,,,,
6755,A filha do escritor,Romance brasileiro,Gustavo Bernardo,,,,,
6756,Que nem Maré,Literatura infantojuvenil brasileira,Marcelo Duarte,,,,,
6757,Alek Ciaran e os guardiões da escuridão,Literatura infantojuvenil brasileira,Shirley Souza,,,,,
6758,Rede de abusos,Literatura Juvenil ,Tânia Alexandre ,,,,,
6759,Qual o problema das mulheres?,Mulheres/História/ Humor/ Feminismo,Jacky Fleming/ trad: Lavínia Favero,,,,,
6760,O labirinto do Fauno,Romance/ Lit. infantojuvenil mexicana,Guillermo del Toro,,,,,
6761,Felicidade Clandestina,Contos brasileiros,Clarice Lispector,,,,,
6762,Quinze dias,Literatura Brasileira/ Ficção,Vítor Martins,,,,,
6763,Inferno Verde,Literatura Brasileira,Gladston Mamede,,,,,
6763,A máscara da Morte Rubra,Literatura America: Conto,Edgar Allan Poe,,,,,
6764,O menino que comeu uma Biblioteca,Literatura Brasileira: Ficção,Leticia Wierzchowski,,,,,
6765,O menino da Bengala,Literatura Juvenil,Ivan Jaf,,,,,
6766,A missa dos mortos,Literatura infantojuvenul: Contos de Terror,E. Nesbit(1858- 1924),,,,,
6767,Dracula's Guest ,Literatura de Língua Inglesa/ Conto de terror/ Conto Irlandês,Bram Stoker,,,,,
6768,A roda da Vida,Literatura infantojuvenil brasileira,Manuel Filho,,,,,
6769,"Eu, meu cachorro e meus pais separados",Litertura infantojuvenil,Letícia Sardenberg,,,,,
6770,Aprendendo a cair,Histórias em Quadrinhos/ Deficiência intelectual,Mikael Ross,,,,,
6771,Miss Davis: a vida e as lutas de Angela Davis,História em quadrinhos/ Biografia,Sybille Titeux de La Croix,,,,,
6772,Coração de bicho: fábulas modernas,Literatura infantojuvenil/ Animais/Psicologia,Angélica Lopes,,,,,
6773,Piratas a vista,Literatura Juvenil,Samir Machado de Machado,,,,,
6774,Marcados pelo triângulo Rosa,Literatura Juvenil/ Guerra mundial/ Perseguição Nazista/Holocausto,Ken Setterington,,,,,
6775,Perguntas que me fazem sobre o Holocausto,"Holocausto, judeu/ Memórias/Autobiografia",Hédi Fried,,,,,
6776,Vidas secas,Romance brasileiro,Graciliano Ramos,,,,,
6777,Anacrônicas e quase inventadas,Crônicas brasileiras,Anderson Novello,,,,,
6778,Em busca do passado perdido,Literatura Juvenil/ Romance,Jessica Spilla,,,,,
6779,Fragmentos de um discurdo Manducatório,Culinária / Gastronomia,Gladston Mamede,,,,,
6780,"Uísque, por favor",Literatura brasileira,Gladston Mamede,,,,,
6781,Inferno Verde,,,,,,,
6782,Eu sou Malala,Biografia,Malala Yousafzai,,,,,
6783,Eu sou Malala,Biografia,Malala Yousafzai,,,,,
6784,A língua portuguesa no Ensino Médio,Língua Portuguesa/Enem/ Ensino Médio,Cícera Alves Agostinho de Sá,,,,,
6785,A língua portuguesa no Ensino Médio,Língua Portuguesa/Enem/ Ensino Médio,Cícera Alves Agostinho de Sá,,,,,
6786,A língua portuguesa no Ensino Médio,Língua Portuguesa/Enem/ Ensino Médio,Cícera Alves Agostinho de Sá,,,,,
6787,Torto Arado,Literatura Brasileira/ Romance,Itamar Vieira Junior,,,,,
6788,O grande conflito:uma saga milenar e seu final surpreendente ,Doutrinas/Adventistas do Sétimo Dia,Ellen G.White,,,,,
6789,Histórias da rua grande: contos populares de uma cidade,Contos/ Literatura brasileira,Elzilene Nóbrega,,,,,
6790,A arte de educar gingando,Capoeira/ Educação/Cultura Afro-brasileira e africana,Francisco Orismidio Duarte da Silva,,,,,
6791,Castelo de Areia,Ficção/ Litertura infantojuvenil,Lara T. Valinstok,,,,,
6792,Pedro e a Pedra: uma aventura arqueológica no Ceará,Literatura infantojuvenil,Getúlio Alípio Xavier de Jesus Santos,,,,,
6793,Pedro e a Pedra: uma aventura arqueológica no Ceará,Literatura infantojuvenil,Getúlio Alípio Xavier de Jesus Santos,,,,,
6794,Iracema de José de Alencar,Histórias em quadrinhos/ Romance brasileiro,Laudo Ferreira,,,,,
6795,Leitura e práticas discursivas étnico-raciais em aulas de Língua Portuguesa,Leitura/ Língua Portuguesa/ Étnico-raciais,Lúcia de Fátima Araújo dos Santos,,,,,
6796,Leitura e práticas discursivas étnico-raciais em aulas de Língua Portuguesa,Leitura/ Língua Portuguesa/ Étnico-raciais,Lúcia de Fátima Araújo dos Santos,,,,,
6797,Leitura e práticas discursivas étnico-raciais em aulas de Língua Portuguesa,Leitura/ Língua Portuguesa/ Étnico-raciais,Lúcia de Fátima Araújo dos Santos,,,,,
6798,O hóspede e outros contos,Contos/ Literatura brasileira,Luís Carlos Ribeiro Alves,,,,,
6799,Do seu lado,Romance brasileiro,Priscila Urano,,,,,
6800,"Memórias de nossas lutas: narrativas do conjunto palmeiras em Fortaleza, Ceará(1974- 2014)",Memórias/Narrativas,Cristiano Rodrigues Rabelo,,,,,
6801,"Memórias de nossas lutas: narrativas do conjunto palmeiras em Fortaleza, Ceará(1974- 2014)",Memórias/Narrativas,Cristiano Rodrigues Rabelo,,,,,
6802,Caderno de leituras- Carlos Drummond de Andrade,Atividades,Murilo Marcondes de Moura- Organização e Edição,,,,,
6803,Caderno de leituras- Carlos Drummond de Andrade,Atividades,Murilo Marcondes de Moura- Organização e Edição,,,,,
6804,Caderno de leituras- Carlos Drummond de Andrade,Atividades,Murilo Marcondes de Moura- Organização e Edição,,,,,
6805,A lenda do violeiro invejoso,Contos brasileiros,Fábio Sombra,,,,,
6806,Cyrano de Bergerac, Ficção/ Literatura infantojuvenil,Januária Cristina ,,,,,
6807,Ilegais, Litertura infantojuvenil,Luiz Antônio Aguiar,,,,,
6808,Romeo and Juliet: livro do estudante/ Willian Shakespeare,Litertura infantojuvenil,Rachel Bladon ,,,,,
6809,Cecília que amava Fernando,Literatura Juvenil- novela,Caio Riter,,,,,
6810,"Fala Sério, Mãe!",Ficção brasileira,Thalita Rebouças,,,,,
6811,Romieta e Julieu: Tecnotragédia amorosa,Literatura brasileira/ Romeu e Julieta/ Tecnologias digitais da comunicação,Ana Elisa Ribeiro,,,,,
6812,Venha ver o pôr do sol e outros contos,Contos brasileiros,Lygia Fagundes Teles,,,,,
6813,A caçadora de árvores,Literatura infantojuvenil,Marie Pavienko,,,,,
6814,O avesso da pele,Ficção brasileira,Jeferson Tenório,,,,,
6815,Cartas a uma negra,Literatura Francesa,Françoise Ega,,,,,
6816,A brecha: uma reviravolta Quilombola,Diversidade Cultural/ Literatura infantojuvenil,Arquimino dos Santos,,,,,
6817,"Eu, minha irã e seu universo particular: uma história de amor e autismo",Relacionamento interpessoal,Eileen Garvin,,,,,
6818,"Júlia, nos campos conflagrados do Senhor",Ficção brasileira,B. Kucinski,,,,,
6819,Nascidos na escravidão: depoimentos norte-americanos,Depoimentos/ Coletâneas/ História,Tâmis Parron-Organização,,,,,
6820,Irmãos para sempre,Direitos humanos / Ficção Juvenil,Chiara Lossani,,,,,
6821,Lendas Brasileiras,Ficção/ Contos Brasileiros/ Literatura folclórica,Luís da Câmara Cascudo,,,,,
6822,Hibisco Roxo,Ficção Nigeriana,Chimamanda Ngozi Adichie ,,,,,
6823,"O melhor de Nelson Rodrigues: teatro, contos e crônicas",Contos brasileiros,Nelson Rodrigues,,,,,
6824,Dez dias no manicômio,História/ Mulheres/ Saúde Mental,Nellie Bly,,,,,
6825,Sob o pôr do Sol,Literatura Irlandesa/ Contos,Bram Stoker,,,,,
6826,Melhores Poemas de Paulo Leminski,Poesia brasileira,Paulo Leminsky,,,,,
6827,O mundo de Sofia:Romance da história da Filosofia,Ficção norueguesa/ Filosofia/História,Jostein Gaarder,,,,,
6829,Itinerário de Pasárgada,Biografia/ Poetas brasileiros,Manuel Bandeira,,,,,
6830,Expedição ao inverno,Literatura hebraica/Literatura israelense,Aharon Appelfeld,,,,,
6831,Fantina: cenas da escravidão-livro do estudante,Romance histórico brasileiro,Francisco Coelho Duarte,,,,,
6832,Vila dos confins,Romance brasileiro,Mário Palmério,,,,,
,TÍTULO,CLASSIFICAÇÃO,AUTOR,,,,,
6833,Passando-se,Ficção/ Mulheres Afro-americana/Identidada(Psicologia),Nella Larsen,,,,,
6834,"Nada digo de ti, que em ti não veja",Ficção brasileira/Ficção romântica brasileira,Eliana Alves Cruz,,,,,
6835,Crescer é perigoso,Literatura infantojuvenil,Marcia Kupstas,,,,,
6836,O médico e o monstro,Romance/Literatura Inglesa,Robert Louis Stevenson,,,,,
6837,Atrás do Paraíso,Literatura infantojuvenil/Descobertas geográficas,Ivan Jaf,,,,,
6838,A grande Ilusão,Literatura brasileira/Crônicas,Luiz Fernando Emediato,,,,,
6839,"O sedutor do sertão , ou O grande golpe da mulher e da malvada",Romance brasileiro,Ariano Suassuna,,,,,
6840,Depois daquele domingo ou A história de Teresa e de João,Literatura Juvenil/ Novela Juvenil,Caio Riter,,,,,
6841,6 vezes Lucas,Literatura brasileira,Lygia Bojunga,,,,,
6842,Mar I.0,Romance brasileiro,Ian Fraser,,,,,
6843,Dom Casmurro: o filme,Ficção: Literatura Juvenil,Toni Brandão,,,,,
6844,Luciana Saudade,Litertura brasileira/ infantojuvenil,Carlos Heitor Cony,,,,,
6845,Melhores Crônicas Rubem Braga,Crônica/ Crônicas brasileiras,Rubem Braga,,,,,
6846,Antologia poética Cecília Meireles,Poesia brasileira,Cecília Mereles ,,,,,
6847,Primeiras estórias,Contos brasileiros,João Guimarães Rosa,,,,,
6848,OS SERTÕES EM CORDEL,LITERATURA DE CORDEL,EUCLIDES DA CUNHA,,,,,
6849,O vale de Solombra,Contos brasileiros,Eustáquio Gomes,,,,,
6850,Viagem em volta do meu quarto,Ficção francesa,Xavier de Maistre,,,,,
6851,Três Dias e mais alguns,Literatura infantojuvenil brasileira,Caio Dussarrat Riter,,,,,
6852,A história do Amor de Fernando e Isaura,Romance brasileiro/ Escritores brasileiros/Literatura brasileira,Ariano Suassuna,,,,,
6853,Nariz de Vidro,Literatura infantojuvenil,Mario Quintana,,,,,
6854,A professora e o Nobel: Gabriel Garcia Márquez,Literatura colombiana,Beatriz Parga,,,,,
6855,Quem me dera ser onda: novela,Novela Angolana,Manuel Rui,,,,,
6856,Viva Ludovico,Literatura brasileira,Flávio Sanso,,,,,
6857,O mágico de verdade,Ficção brasileira,Gustavo Bernardo,,,,,
6858,Semente de bruxa,Literatura canadense,Margaret Atwood,,,,,
6859,Como subir em ávcores,Ficção/ Literatura infantojuvenil,Tiago de Melo Andrade,,,,,
6860,Grande sertão: veredas,Ficção brasileira,João Guimarães Rosa,,,,,
6861,Dinamene,Ficção/ Literatura brasileira,Maicon Tenfen,,,,,
6862,A melancia quadrada,Crônicas brasileiras,Ruy Castro,,,,,
6863,D.Pedro: a história não contada- o homem revelado por cartas e documentos inéditos,História/ Brasil/ I Reinado,Paulo Rezzutti,,,,,
6864,Antologia poética: Manuel Bandeira,Poesia brasileira,Manuel Bandeira,,,,,
6865,Contos satíricos do conselheiro XX,Conto/ Literatura brasileira,Humberto de Campos,,,,,
6866,Crônicas do varal da casa ao lado,Crônicas brasileiras,Luiz Andriolli,,,,,
6867,Expedição Vera Cruz: uma fantástica aventura pelos mitos e lendas do Brasil,Literatura brasileira,Ronaldo Luiz Souza,,,,,
6868,Sagarana,Contos brasileiros,João Guimarães Rosa,,,,,
6869,O trono no morro,Ficção brasileira/ Projetos de Vida,José J. Veiga,,,,,
6870,Sonho de uma noite de verão,Literatura infantojuvenil,Walcyr Carrasco,,,,,
